yelping_since,votes.funny,votes.useful,votes.cool,review_count,user_id,fans,average_stars,usefulness,fun,Popularity
2011-05,1,6,3,15,5RVUt3bCDSA7F_SahuwZ8w,high,3,1,1,Low
2011-07,0,5,1,2,iAvMszUC8LzuwD-2SlVzUg,high,1,5,1,Medium
2011-07,7,7,3,41,m4A5zuz52v1KKrg_74zEMg,high,4,1,1,Low
2011-07,0,6,1,5,KquT_b7cZGzGR_41O9W-MQ,high,3,5,1,Medium
2011-07,2,23,10,33,ys187ij5Y9eeg5vxdZFLWA,high,3,1,1,Low
2011-09,1,25,6,14,2bR-KFWjl1yQ3pKWi6NVTA,high,5,5,1,Medium
2011-09,5,17,8,35,r0dytn1HsJBQjBmzZ8cu0Q,high,4,5,1,Medium
2011-09,0,7,3,27,lsERTquzbsqu_bFJ_n1MOQ,high,4,5,1,Medium
2011-11,16,66,15,91,erlKYzEPvBpuAfEdHeVfjg,high,3,1,1,Low
2011-12,1,21,6,20,tvk9lXud_bBN3S79x9AGtA,high,4,5,1,Medium
2012-01,0,0,0,2,Q7sUM6kSXp4Mz501ocdZJw,high,3,5,1,Medium
2012-02,0,1,0,5,p0wiU9eq2LY3Nbt_ZmQVKw,high,4,1,1,Low
2012-02,27,37,20,14,U3rZpaV-1BmFmpp9HqjaGw,high,4,5,3,High
2012-02,0,0,0,1,lmXPeuYqL3-1sdfURs1u8Q,high,5,1,1,Low
2012-03,11,31,9,23,Kr9sVkYBUOHSQruQ_71-wQ,high,3,5,1,Medium
2012-04,0,1,1,2,FvRs9jdzWsTE7kbsKdDTng,high,5,5,1,Medium
2012-05,0,1,0,2,8feWVYMVeKQQ58KsHaSCJA,high,3,5,1,Medium
2012-05,1,3,0,5,mI8bT-d_9YOxsGuf1VH38A,high,4,1,1,Low
2012-06,10,18,8,14,XfTcfxckDZ6Z1IFzAYbyyA,high,3,5,1,Medium
2012-06,0,1,1,1,pwOi5is1OhCS1TsHtojW4Q,high,5,5,1,Medium
2012-08,5,7,2,15,Rd0bQN3YQ9YMqUb27XZ2MA,high,4,1,1,Low
2012-10,7,26,13,10,fwGiBHmQeYRq-BFJEIlAuA,high,4,5,3,High
2012-10,2,9,1,17,#NAME?,high,4,5,1,Medium
2012-10,2,1,1,5,Iq2ezlMckidC5l-2fD0o4A,high,4,5,1,Medium
2012-10,25,156,25,210,4JkYQOTrSTh4TahuMx1Zyw,high,3,1,1,Low
2012-11,2,13,1,3,xMqjPN4mUVXff1TCY7F42Q,high,2,5,1,Medium
2012-11,1,0,0,4,P5BJ4DgUcZW0GVrm10octg,high,1,5,1,Medium
2012-12,9,24,5,81,Vh-yckP-AQPgBksgId9vTA,high,3,1,1,Low
2013-01,2,10,5,3,zs1kcFkj2JU8_CAa_0MNBg,high,4,1,3,Medium
2013-02,1,7,1,3,OoXu-zzqiPs3dTKzNnXJVg,high,2,5,1,Medium
2013-07,0,0,0,1,pNUAIJ_sHej6j8rSsDmhTA,high,5,5,1,Medium
2013-07,0,0,1,1,WVvPLRQM8GLzGdNSeD6f9w,high,5,5,1,Medium
2013-07,0,0,0,2,a5aU2riGnLvUiEnz0K3j7w,high,3,5,1,Medium
2013-07,0,3,0,11,h3eZwik1uUMXnMaBUNmTxA,high,3,5,1,Medium
2013-07,0,1,0,3,iSppmXbo0UyAQg8AX-fqJA,high,3,1,1,Low
2013-08,1,5,2,3,Wk4KDML0NDv2_zDMP6eSwA,high,5,5,1,Medium
2013-10,0,1,0,5,iFvqHlsbLHQ7yWJKoJ_yYg,high,3,5,1,Medium
2013-11,0,1,0,1,HAK_06kx6Jvbet26XIggig,high,1,5,1,Medium
2014-01,0,2,0,5,o8TKMTh8i0kVuUnmmYNh6g,high,3,5,1,Medium
2014-01,1,1,0,7,TH57T4-isw58J0_JzGykEg,high,4,5,1,Medium
2014-02,0,5,0,6,65UYcISUAqzBW5CTSMGfXw,high,3,5,1,Medium
2014-02,0,2,0,10,A854K5StAygBMr5QqUropg,high,3,5,1,Medium
2014-02,0,0,0,1,WbNwpdK7degw-H6Y9dVs3g,high,1,5,1,Medium
2014-05,1,1,1,4,AB9O0hAztuoH1H0SlJwJJg,high,2,1,1,Low
2014-06,30,111,55,70,YLEk1VqU1ouAZnoz-ms6tA,high,3,5,1,Medium
2014-06,0,0,0,4,cFXp5nevJKKoAMKkCQtNdA,high,4,5,1,Medium
2014-06,2,4,0,9,8PGZiL4IMpb-L92XSHM6ow,high,3,5,1,Medium
2014-06,1,2,0,4,e5ZVK2RjQVOs3qihrqj81w,high,2,5,1,Medium
2014-06,0,0,0,2,J0yZ2GJ74osfRup8VovrOA,high,3,5,1,Medium
2014-06,1,1,1,7,fEC27913azhikby7ymb-6Q,high,4,5,1,Medium
2014-07,0,1,0,5,yQOFVo12U-QNWKeyU3lHzg,high,3,5,1,Medium
2014-08,0,0,0,1,hW9SQeH8UBo2Du-U8vRakQ,high,5,5,1,Medium
2014-08,0,1,0,1,tAY2sncZu3nXCS6dNBiqsQ,high,5,5,1,Medium
2014-10,0,1,0,1,PdlAQV0mvfsG4V9AHuwRvw,high,5,5,1,Medium
2014-10,0,0,0,1,HURG9vsvbiDS2zlSp0XREg,high,5,5,1,Medium
2014-12,1,0,0,3,TuCWuLfRfAeBVNdhNcDHYg,high,1,5,1,Medium
2015-01,0,0,0,1,P0plF27Rcetr91IXDmMOpw,high,4,5,1,Medium
2015-02,0,0,0,1,3peTalnBXqAPsp5v__LwyA,high,4,5,1,Medium
2015-03,2,0,0,3,dxM0vufCT-_2UNKgOSRKKg,high,5,5,1,Medium
2015-05,0,0,0,2,qqm6-UXrNlKeog9edfRLZA,high,5,5,1,Medium
2015-05,0,0,0,1,BiXcARuTq7Tnc6UJ4fIsRw,high,5,5,1,Medium
2015-06,0,0,0,1,Rf7QoPMwWYtFwnY6pMA-aw,high,5,5,1,Medium
2015-06,0,0,0,1,DIyr8zuqo-pZi29MhfRj_Q,high,1,5,1,Medium
2015-07,2,0,0,2,bNOezVkieJAUp4UEQWVfTQ,high,3,5,1,Medium
2015-08,0,1,0,1,nb_a_EQ11LRjMWZpES07iw,high,2,5,1,Medium
2015-09,0,1,0,4,5cluEgI1EW-AcEKuJjuYKg,high,5,5,1,Medium
2015-10,0,2,1,2,8wFUZ3-AHKvbe_WwGshasQ,high,2,5,1,Medium
2015-12,0,0,0,1,6hWZ48M_Yegf_6CmmukABg,high,2,5,1,Medium
2004-10,4,17,8,94,82d-mm3hB2UelHwrptvcMw,high,3,1,1,Low
2004-10,4,15,5,8,iemswP_ZAZbpjlEJdGlQHQ,high,3,1,1,Low
2008-02,33,121,26,80,DuxwUBnYQNPxVhsEVovvdQ,high,3,1,1,Low
2009-08,2,11,6,10,iaBl0-BZDN1FLJw8-Zhndg,high,4,1,1,Low
2009-08,55,326,85,169,QEYTm3qf6Kmp0VmamXQW_A,high,3,5,1,Medium
2009-08,0,7,3,14,PgIC9BFkyTY5YGnqfOsyRA,high,4,5,1,Medium
2010-02,14,44,11,92,#NAME?,high,4,5,1,Medium
2010-02,36,194,28,221,YItwbAgVpuNU7O0Gdlq9Nw,high,3,1,1,Low
2010-02,0,2,0,1,BjZVE3Lw7tgBK-Wz8tSCPw,high,5,5,1,Medium
2010-02,0,0,0,4,au3sWuqdlOkmntqcppgVjA,high,4,5,1,Medium
2010-07,0,0,0,2,xOQVHYN1roRZKpLvAT-a2A,high,2,5,1,Medium
2010-07,2,7,1,7,fLFu41LtIueFGlQG0rPyaA,high,4,5,1,Medium
2010-07,0,0,0,1,t6kDahF55KG7Noh3QgWjEw,high,1,5,1,Medium
2010-07,0,0,0,1,fOl-skf6smvLp_iDyhC-HQ,high,5,1,1,Low
2010-09,1,14,1,5,0J6cIIqIVOhe9h8A-3omyw,high,3,5,1,Medium
2010-10,2,3,2,6,GbENwodzMjHdbh5qT5pOjg,high,3,1,1,Low
2010-10,3,7,2,3,aToU4ecXpt8ggEcf-MSqBA,high,4,5,1,Medium
2010-10,6,8,1,11,gS2fKfL1EHjlpxIxj84Ocg,high,4,5,1,Medium
2010-10,20,68,20,84,QuAekgzkaT-IqZMtdp7c-w,high,3,5,1,Medium
2010-10,4,26,12,39,H8SGfLAH1v1Q7LHFdWJFJA,high,3,5,1,Medium
2010-10,12,34,12,46,5Dvz4LkC1MsUqaaY-FfVWQ,high,4,5,1,Medium
2011-01,7,33,7,45,IZt4O7AJYzBzd-xQom8WLA,high,3,5,1,Medium
2011-01,2,1,1,6,AsG37qdhF-yZpy8HcO6EqA,high,5,5,1,Medium
2011-01,0,2,0,4,jf--B7X9i1yOR52Rd02WqQ,high,4,5,1,Medium
2011-04,1,4,0,5,eiDCq-tXO9OVnxouGzn-rA,high,4,5,1,Medium
2011-05,2,4,1,5,oH3sXTDAkig0N-_umJAZAw,high,2,5,1,Medium
2011-06,2,10,2,24,Tl5TrCQU3Xgi9PFxy9hDpw,high,4,5,1,Medium
2011-07,0,3,2,3,kkedxzN7ywdiRG1Aa9BDrQ,high,3,5,1,Medium
2011-08,0,0,0,1,Iq8Hp1fCcGvFYeNu7U8KFg,high,2,5,1,Medium
2011-09,2,7,1,11,YSSfrz1fJUK293krIdGX2A,high,4,1,1,Low
2011-09,4,47,3,11,FfiGyl2sXf19Vzw0aN2Leg,high,3,1,1,Low
2011-11,4,5,2,3,HlmbJMjlqYXXiu8YR7bk0w,high,3,1,3,Medium
2012-01,20,163,48,137,makftOiFZ3CgbHWeVgiLaA,high,3,5,1,Medium
2012-01,53,29,19,70,rqcYyk9CybICXM1VMOc7fA,high,4,1,1,Low
2012-01,0,4,2,1,FK68_NkFL7iIjgFko9BG-A,high,4,5,3,High
2012-02,0,2,0,2,F8goqvl4EGAsw0FuBcj-EA,high,5,1,1,Low
2012-04,5,14,0,2,#NAME?,high,1,1,3,Medium
2012-06,0,2,0,1,cgNN9K-if4ib8KBYaERj4w,high,1,5,1,Medium
2012-06,5,8,3,20,dj4kx_W9gfzspmYI90zWcA,high,4,5,1,Medium
2012-07,9,9,6,11,FHMDOxqzILoNKL_Dcc4liA,high,2,5,1,Medium
2012-07,4,20,9,24,0tyNTESxJakbbJi4eC2CIw,high,4,5,1,Medium
2012-07,0,1,1,2,kSrFIZNpaWyJm69ZF6WAqA,high,2,5,1,Medium
2012-10,1,3,2,7,mr6MnwEsRBEWLPuq3XQKcA,high,3,1,1,Low
2012-10,1,6,2,2,ef7MOPj4hzPxlG1eUSjMaA,high,5,5,1,Medium
2012-11,0,1,0,1,ZlwRhD7-Yws1H0LA2PU8-w,high,4,1,1,Low
2012-11,1,10,1,4,cIiVBHSPiLdNB40LJM5mmA,high,3,1,1,Low
2012-12,0,2,0,1,rGOZ_tO5fh4Ww5iwwCKzsw,high,5,1,1,Low
2013-01,1,5,1,2,5bE--3pgM9aRSmjyoJU4OA,high,1,1,1,Low
2013-02,0,2,1,1,hVe0q52U8DQRgoEUARywkg,high,4,1,1,Low
2013-02,2,9,0,6,xup5UChWF6J2Y6PGWEOuzw,high,2,5,1,Medium
2013-03,1,6,2,14,rwU9Xm-leFsz4VcZoKZwag,high,3,1,1,Low
2013-03,0,8,1,7,zo2ODnwR3TuiP9J7byotlA,high,4,5,1,Medium
2013-05,0,0,0,2,lqk-cDbi8ugToPpWCtYbcA,high,5,5,1,Medium
2013-06,0,0,0,1,BWWGwrzj7Pe-du3DpFApZA,high,5,5,1,Medium
2013-07,0,0,0,2,CbkKlqiZ95MbHtlgyGR8aQ,high,5,5,1,Medium
2013-07,0,8,2,11,MgOR20oqq4BX1ZojkeOUGQ,high,4,5,1,Medium
2013-10,0,1,0,3,5DRnRWNsTJAfVaHwTrn5Mg,high,1,5,1,Medium
2013-10,1,1,0,9,RcH9klo4qmcuG5b1aFjkiA,high,1,1,1,Low
2013-11,0,5,1,2,cakuXZTouCZT27tPi0DVFg,high,3,5,1,Medium
2014-01,0,0,0,2,q3mkR_7_dvNT5Tfo4_v35A,high,5,5,1,Medium
2014-02,6,13,2,18,ES-8li5zMeg25dzqZbKkNA,high,3,1,1,Low
2014-02,1,6,1,3,AhGQCwXgn43_Bgu7nqyO8Q,high,3,5,1,Medium
2014-02,0,0,0,1,iSartBbyo3tC5X7XDp0NPg,high,5,1,1,Low
2014-03,0,2,0,1,Goq0CylsS0MqNRI9rpl1LQ,high,1,5,1,Medium
2014-04,2,2,0,4,l5X-T0VZaFQ4yPg-NPwqcA,high,2,5,1,Medium
2014-04,1,0,0,3,qyf0WGrKZMN0wu_oDTLGYw,high,3,5,1,Medium
2014-05,0,1,2,3,PGKc_0btSiMViDNkHtBlQg,high,5,1,1,Low
2014-05,0,4,2,1,fBHHXec59HDQw9-CqmVKCQ,high,5,5,3,High
2014-05,2,10,4,13,Llz1Ub2Rn958k3TMVzkGPg,high,3,5,1,Medium
2014-05,0,0,1,3,1R9MUcoXTly3LEb-SolRBw,high,3,5,1,Medium
2014-06,0,4,3,5,Q9Mhgad_l8nLQwLznayEhQ,high,4,5,1,Medium
2014-06,0,0,0,2,SY9kOv4JLjeCsvaf9WG9gw,high,2,5,1,Medium
2014-07,0,3,1,4,HS3P7Fo612GYMfk-_mJIVw,high,4,5,1,Medium
2014-08,1,2,1,7,tkuT3scMAHh8NgYnKRj4qQ,high,3,5,1,Medium
2014-08,0,0,0,2,n0ocIn-qMm0j9awahOzubg,high,4,5,1,Medium
2014-08,1,0,0,6,W_1IcUqizzk9e-JiJ7qzZQ,high,4,5,1,Medium
2014-08,0,1,0,1,1wKPDZP01NzKl0LuTlQpyQ,high,1,5,1,Medium
2014-09,0,0,0,2,jwKIX_cOs0kJssYRv8LUXg,high,3,5,1,Medium
2014-10,1,3,1,4,MNmA2dT99VPMRBBfsUdO6Q,high,3,1,1,Low
2014-10,1,3,2,2,vE7WYr9fvJ7S9FgrecnuOw,high,3,5,1,Medium
2014-11,0,1,1,4,_XpVL7ll16671fstS35lbA,high,3,1,1,Low
2015-01,0,7,0,3,WYFTvRCXQFKiQkdwYa61QQ,high,2,5,1,Medium
2015-02,1,1,0,3,er0PrqXQne35u2_xRII1ug,high,5,5,1,Medium
2015-02,0,1,0,1,fbGjkZLTVEkEKhcDAwTi0A,high,5,5,1,Medium
2015-03,0,0,0,1,mWMJlw5gOg0O2vf-NpJv7A,high,5,5,1,Medium
2015-03,0,0,0,1,sMb4K-mAG0ZEz48jJfA4Yg,high,1,5,1,Medium
2015-05,0,0,0,1,Axy9omcFJEqLlseXmviOYg,high,5,5,1,Medium
2015-05,0,0,0,1,iffskkg_pFzSqh7nWABAoA,high,5,5,1,Medium
2015-06,0,0,0,1,OqEjIYHROH0KsnPhCaeyvQ,high,5,5,1,Medium
2015-07,1,2,0,6,XaRDFs-uHH8Xn1syfCYW3Q,high,3,5,1,Medium
2015-09,0,0,1,1,s9l02vjsWANJNygTwaH-qg,high,5,5,1,Medium
2015-09,0,0,0,2,LsiP69TkOovAyX8FOCI_Mw,high,4,5,1,Medium
2015-10,0,0,0,1,iZLWExDHpPS5OshpTjRPZw,high,5,5,1,Medium
2015-10,0,1,1,2,w46-d5WArqOcw1sxNk81kA,high,5,5,1,Medium
2015-10,0,1,1,2,RKcnuymOIjuKFw3SrR8CYA,high,5,5,1,Medium
2015-11,0,0,0,1,h1yrGWb_OoxrRilDzsOQWQ,high,5,1,1,Low
2004-10,0,3,0,2,Xnb_osPUHOHfinNQ3FOndg,high,3,1,1,Low
2004-10,2,16,1,5,5KwFISX_GfnFUQ0VvaIE1A,high,3,5,1,Medium
2008-11,4,18,3,19,DoRc5owIgLnIBL77BVAefA,high,1,1,1,Low
2009-05,6,16,9,7,aLiNd-cBO5_6uGLpr6DAUw,high,5,1,3,Medium
2009-08,3,10,1,6,Xru7qJT7rg2xPN1eVBKf_A,high,2,5,1,Medium
2010-01,0,2,0,4,pScRWzfO7aaMKaCo2w-Ytg,high,3,5,1,Medium
2010-02,0,1,1,2,W7wlm8qg-3XCOmM-CTzqzA,high,5,5,1,Medium
2010-02,5,9,4,37,AWCFzjedvVWsiZYsjAZLGg,high,4,1,1,Low
2010-07,26,48,11,30,VCDv2Be4rmhAcQvtMgkxpA,high,3,5,1,Medium
2010-07,0,0,1,2,6_nfXUUqYLJJVS5PM80TfQ,high,3,5,1,Medium
2010-07,0,3,0,5,20z6fFC3s-HbymKljwNnNg,high,4,5,1,Medium
2010-07,0,0,3,5,MdjRticGR5XJjDyu2qtVCA,high,2,1,1,Low
2010-10,11,26,8,13,GdNgBSCgfUY2onTBkmmkdg,high,3,1,1,Low
2010-10,2,7,1,5,C2dUWxhxNAtJfYWaBWYK6w,high,5,5,1,Medium
2011-01,3,13,7,22,Il4hru5zwULRgCxqOcSfyg,high,3,1,1,Low
2011-01,15,81,12,36,WOCE4CsGbmRzBQCGP2aIrg,high,3,5,1,Medium
2011-02,0,0,0,1,YNG3VJOgfkqqGxYFVsUbrw,high,5,5,1,Medium
2011-03,1,0,0,3,qTO1kPF1XzFDP9N-9668Eg,high,5,1,1,Low
2011-03,5,30,4,22,8-9_JUIIcjSa_j2mXNjz9w,high,3,5,1,Medium
2011-03,18,63,36,64,c1ixkTaFWLCzT7UyzCcy2Q,high,4,5,1,Medium
2011-04,1,1,0,3,2RJ0Bi3WH_w2BAHQ4bPGKQ,high,5,5,1,Medium
2011-07,0,0,0,2,jE0U2MSzfVGje-aD-kimEw,high,4,5,1,Medium
2011-09,7,45,8,47,g9td6YfSHnVg2byfNquZ9g,high,3,1,1,Low
2011-09,7,55,8,27,6LDL2B7XfIgOmjbE7y64sA,high,3,1,1,Low
2011-09,3,27,3,16,a_0E3T9k8DmiHVSeQkiOFQ,high,3,5,1,Medium
2011-10,5,14,2,19,lmSRf-UqWl4HY8zSu42fcw,high,4,5,1,Medium
2011-11,0,4,0,6,Cm0XV70SB_yxwBH3Uewc4g,high,4,5,1,Medium
2011-11,1,3,7,11,SgukLlAqgJVr66Fe0-PX9w,high,4,5,1,Medium
2011-12,0,2,1,3,IlxqqjVWGoYI4fbmE4sWyA,high,5,1,1,Low
2012-01,6,20,4,18,bpRN_0er3OuN2uR-3tX4aw,high,4,5,1,Medium
2012-01,1,2,0,7,e6cqwsPS3U0U5f2dNvdnLg,high,4,5,1,Medium
2012-01,2,11,1,39,k5FS62Wb8zYMdhuqp31TAg,high,3,5,1,Medium
2012-02,4,23,9,55,0XFKS1BtMOThUOXU9vQkRA,high,4,5,1,Medium
2012-02,0,2,0,4,U4QJaOSp8QOTQ_nGo3zMOA,high,3,5,1,Medium
2012-04,8,55,16,88,7cIc52lToGmKu7Hpp6rPdg,high,3,1,1,Low
2012-04,17,27,5,10,qDLkq0kTzUcKFDC7pRdb2g,high,3,5,3,High
2012-04,9,48,15,150,tCVQyYHcmOrx2i81C47Tew,high,3,5,1,Medium
2012-06,5,4,1,7,RXX-DegPPWxUcQTTVpRgxg,high,4,5,1,Medium
2012-07,0,1,0,6,qYLuXIBkrudpmuKrGPvEng,high,4,1,1,Low
2012-07,0,9,1,4,t7webn56DEvcC34fYBRagw,high,4,5,1,Medium
2012-09,0,0,0,4,bp6z3PQmgwj8LwJcyfaZ8Q,high,5,1,1,Low
2012-10,29,66,13,48,4hCd3561Bua1q0mK3em0pQ,high,1,5,1,Medium
2012-10,0,1,1,8,lO7Qc-2TLI0rD3bpjqQWUA,high,4,5,1,Medium
2012-11,1,1,1,4,XAdUpj4YcbQhGFCI_3ikJA,high,4,5,1,Medium
2012-11,4,0,0,3,ARl3It1h6bbi_BhMOQ7XjA,high,4,5,1,Medium
2013-01,7,14,6,32,ClezSVIuFnjMpZgJy55odA,high,3,5,1,Medium
2013-01,0,4,1,4,#NAME?,high,4,5,1,Medium
2013-02,1,5,0,5,nf-t_SFV2aMY6kdcdMoI_w,high,2,5,1,Medium
2013-03,0,0,0,2,IIDEiSRQhhNOVB6n9bsHIg,high,5,5,1,Medium
2013-06,0,0,0,1,5BEfSj0SH5tdvBAVgf7hQQ,high,2,5,1,Medium
2013-07,0,1,0,1,Km_dfommKMxV1Ra5pDK2CQ,high,2,5,1,Medium
2013-07,1,29,7,36,VfAdOvTwUlpy-D80FpJHYw,high,4,5,1,Medium
2013-11,0,0,0,1,vixw2lXE1CUX-CiYBCVHtw,high,5,5,1,Medium
2014-01,1,6,2,9,cTSqWFx-HTdnUxD5XUwdBw,high,3,5,1,Medium
2014-01,0,2,0,6,zEY9jXzzvNRncmOp0gISsw,high,3,5,1,Medium
2014-01,2,10,4,45,tzMSHxavQIxfo88xcf0gIw,high,4,5,1,Medium
2014-01,1,2,4,15,6vkyP6j9x8b0aOV8iD6ukw,high,3,5,1,Medium
2014-01,1,1,1,11,9SDQI7ijRudt1PpSixlMgQ,high,3,5,1,Medium
2014-02,0,2,1,9,#NAME?,high,4,5,1,Medium
2014-02,0,1,1,2,COgHJ1a3ul8CQYIRWmXCEQ,high,3,5,1,Medium
2014-03,0,0,0,2,03UnM75gRvHWUwmb7ftBwQ,high,5,5,1,Medium
2014-04,7,17,5,18,chcMyMR0SuGHv2qwV3Hn9w,high,2,1,1,Low
2014-04,0,4,0,2,OoxoeW2DkhClHwuvBL6BYQ,high,3,5,1,Medium
2014-05,0,10,1,19,46aSG06TMjSX4TUX-6wGXA,high,4,5,1,Medium
2014-05,0,1,0,4,LjOSdXVjvatGdipv7JFgKg,high,1,5,1,Medium
2014-05,0,0,1,2,DPYEn9_grfV0QkcHSbhDdw,high,1,5,1,Medium
2014-06,1,1,2,2,Fxh-544wUfgBXc94IqUi2g,high,5,5,1,Medium
2014-08,0,1,0,4,vWOkeAFX2HGRkSOXBDRpYw,high,4,5,1,Medium
2014-08,3,0,0,1,7W4x3Q8If7gXMPlBc-OUZA,high,1,1,3,Medium
2014-08,1,4,0,3,Ln6r79mbZJGBoPA8laKc9Q,high,2,5,1,Medium
2014-08,0,1,0,3,020qjvCCl1vGoxCjb2BAEw,high,3,5,1,Medium
2014-09,0,2,1,2,lMka59BOJ3YtOaqRTIUh2A,high,5,5,1,Medium
2014-10,3,3,2,4,j5v4xO9JtyKcFfqbldBmRw,high,3,5,1,Medium
2014-10,0,0,0,1,1MrJxIpeW-Viok7ySzf4CA,high,5,5,1,Medium
2014-10,1,4,1,16,asPRwGPG3u7cpZhez1vvyw,high,4,5,1,Medium
2014-11,0,1,0,4,8gqQHiF1iPR4DMSx4melXw,high,4,5,1,Medium
2014-12,0,0,0,1,u5SMPI8M5BAXUea_Bl74QQ,high,5,5,1,Medium
2014-12,0,2,0,2,JZOUsMVObzWbjgdqrIGm_g,high,3,1,1,Low
2015-01,3,20,2,3,HS4yN28y_EmAuRBzfi55qg,high,1,5,1,Medium
2015-02,1,1,0,4,V8vZSoz8CE15KX4wKhDxsw,high,4,5,1,Medium
2015-02,0,0,0,1,8Ly_Z8try4UfNbl99OUn-Q,high,1,5,1,Medium
2015-03,1,1,1,1,HlogF9zP7a2TZaUThfK-wg,high,5,1,3,Medium
2015-04,0,3,0,2,TDHOYMH_NJryLH5eWO_KrA,high,4,5,1,Medium
2015-05,5,37,13,38,z3pxOsXwN0J-jEHciOSuPw,high,4,5,1,Medium
2015-06,0,1,0,2,PthJI8pIOfvyu_Bde0ypZg,high,5,5,1,Medium
2015-07,0,0,0,1,jfOMVBLFgDM8xzTnACJGjg,high,1,5,1,Medium
2015-07,0,0,0,3,9f6ghy-bzEKHGbaDMBEpdQ,high,3,5,1,Medium
2015-09,0,0,1,1,rSB7uPr2hzMoqrh6t_L80Q,high,4,5,1,Medium
2015-09,0,0,0,5,Uia2fG-gD_3H8NxLrDTM4w,high,3,5,1,Medium
2015-10,0,0,0,1,Gll921TslIicj95Ju0Dnjw,high,5,1,1,Low
2007-03,42,172,97,136,6mvjAMhxdfYaLz8bvbWIhw,high,3,1,1,Low
2008-02,14,40,8,32,lf1PhojWWorHu4-uQ4teyw,high,3,1,1,Low
2008-11,4,30,9,21,tM5ybjlrv4ukRXUDBTfTow,high,4,1,1,Low
2009-08,23,13,5,11,qLT-xqFCoVlIwreGS7GjuQ,high,4,5,3,High
2009-08,1,23,3,79,adfIYgCFMk--ALzeJlVStw,high,3,1,1,Low
2009-08,510,845,536,364,rFESBu6i2hHmgQWYMTsHUw,high,3,5,3,High
2010-02,1,1,0,4,Q_NOVYpzBc7y4fag1sGJuw,high,2,1,1,Low
2010-02,23,36,15,12,2vC7D76vRmM83p2K4-_hDQ,high,3,1,3,Medium
2010-04,30,83,35,31,dltTfUQUZRtUrR78D9rVTw,high,3,5,3,High
2010-04,2,16,22,26,PIN34hFkWBgC43Vb09ggYQ,high,4,1,1,Low
2010-07,19,57,27,42,i8ru5uEfnRN6qykzxV_AbQ,high,3,5,1,Medium
2010-07,0,2,0,3,l5Mro-NDyBk32UIM3emg6w,high,4,5,1,Medium
2010-07,0,2,1,4,ur-UfnGDsv3N7damNWl5_w,high,3,5,1,Medium
2010-07,0,0,0,3,g4ZT9Rn7zl_pAcpBKBMqNQ,high,4,5,1,Medium
2010-07,0,2,0,11,HMCOIQUEPQs0xPuE5hIm0Q,high,4,5,1,Medium
2010-07,8,22,9,28,R8H5j3wGUfOf9wFq51YJjw,high,4,5,1,Medium
2010-07,10,54,18,62,F89xQvtT94yxthlkkcZ_8w,high,3,1,1,Low
2010-07,18,70,20,18,P7wOUZuSTVdR2cS7F9r1lQ,high,3,5,3,High
2010-07,1,8,5,15,rGfpQ5hGlZV6njGDvEQ6qQ,high,4,5,1,Medium
2010-10,1,3,1,4,Q3-wXLbuUAYa1imJDtED6Q,high,2,1,1,Low
2010-10,0,2,2,1,or_FqS0aQhP2DzuP5_5q_w,high,4,5,3,High
2011-03,0,0,0,1,dINIpj4VAmZ0bhP7BlS4vA,high,5,1,1,Low
2011-05,0,9,4,3,FqT51dc5yvat8w2uGp1ljQ,high,3,5,1,Medium
2011-07,2,1,1,1,U44HNYIAtb7tkADT76VpAg,high,1,1,3,Medium
2011-07,0,7,1,4,JAWUsLH6OzBaK81aY8iOJw,high,4,1,1,Low
2011-08,0,7,0,1,0U_6DXocIqYS2IZ70foGyw,high,5,5,1,Medium
2011-09,2,32,3,32,xkIvoy-mKBrMqlHPhBKFZg,high,4,5,1,Medium
2011-11,0,1,0,1,QugG_9A-XEvdd5euaofa2w,high,1,5,1,Medium
2011-11,1,2,0,2,GNEKXmAhWHws_wfRP_IzZw,high,4,5,1,Medium
2011-11,0,2,0,4,zHq3VITXY0Wb3chOLNHL5A,high,3,1,1,Low
2011-11,4,49,12,7,saiBszAx5ELvUi3i4C1zfQ,high,3,5,3,High
2012-01,0,0,1,2,m6Z_pBIVP4c3lHjHakUs1A,high,5,5,1,Medium
2012-01,2,10,0,12,6bDO9s3FRAUfp2g-FmOqUQ,high,3,1,1,Low
2012-01,24,86,14,69,dMxshcp9rfRco0bcEVZ6iw,high,3,5,1,Medium
2012-02,0,4,0,5,6FNQFl8eBR7_jMWj-m51Gw,high,4,5,1,Medium
2012-02,8,16,12,28,gsjOsAFu1Ll1Q31HxDg7ig,high,3,1,1,Low
2012-04,24,45,18,28,#NAME?,high,3,1,1,Low
2012-04,4,29,2,24,Zg4iraRAwrGk2VWIJcH9Qg,high,3,5,1,Medium
2012-06,0,3,0,4,ojQZZmgNaIule6m25QDFRQ,high,2,5,1,Medium
2012-07,1,7,1,19,Rj4Z9ycGIDd7lGTfV80SCQ,high,3,1,1,Low
2012-08,4,29,4,13,#NAME?,high,2,5,1,Medium
2012-08,37,210,45,652,J0FLzjEBpQj7Ag23vWWNGA,high,3,5,1,Medium
2012-08,1,3,1,6,qN0_IxP2NO1wF08UfzyPOA,high,2,5,1,Medium
2012-08,0,0,0,1,MYNZkmLOURkmCAMFxA0HOQ,high,5,5,1,Medium
2012-11,0,3,0,3,pz5R4R3Bjon9AVWIb34JPg,high,3,1,1,Low
