id,name,category,stars,review_count,checkins
uILvDDCgw63_KJsZMO9GvA,Courtyard Pittsburgh Downtown,Food,4 stars,160,707
xgcZN3F2f9LxLASQK_xzhw,Smallman Street Deli,Food,4 stars,161,253
_aGVicux2dJm9sqzLSCJtg,Subway,Food,4 stars,193,229
XY3sN_2uusMSU9i1WINFeg,Benedum Center for the Performing Arts,Shopping&Ent,5 stars,630,684
uUorjstNslr3gkIsVGtQAg,Max & Ermas Restaurants,Food,4 stars,459,617
0Lsd35rHY6UtPFHjjxJ1LA,1902 Tavern,Food,4 stars,238,257
Z_6hNWPNC0O-IVZ5m3kBtg,Mike Feinberg Company,Services,3 stars,343,379
Bza-l75OiKcMRmTYILpyfQ,Wiener World,Food,4 stars,41,72
#NAME?,Sammys Famous Corned Beef,Food,4 stars,203,485
ky28rk4PPr-d-PvTnmneIQ,First Presbyterian Church of Pittsburgh,Misc,4 stars,148,290
#NAME?,Mahoneys Restaurant,Shopping&Ent,4 stars,417,731
HmG9zkBtRwttGE291q9b6g,Fortunes Coffee Roastery,Food,4 stars,27,52
AehuBK7aJZM76mAmQ7KL2w,Wood Street Galleries,Shopping&Ent,5 stars,787,787
2bBxE8pEbLBETejCi_aBeg,Amtrak,Misc,4 stars,381,393
1E53rS8afK2jiLod8Jwy7A,Fu Lai Chinese Restaurant,Food,4 stars,24,275
tyXvO1G2qK3MUfaap30auw,Stamoolis Brothers Company,Food,4 stars,573,675
BiVbNsG2c0I32powZF4ITQ,Galardis 30 Minute Cleaners,Services,3 stars,55,774
niW0ggRVPW5fafcfImdK7w,Pennsylvania Macaroni Co,Food,4 stars,338,561
Kro5LncwNKtp3ozb8DVvng,Harris Theater,Shopping&Ent,4 stars,486,702
qCpd4c57U0LI7LKdAsCPbQ,Penn Animal Hospital,Services,2 stars,122,209
AH1PrZQDIdjpKgy1z8XxUg,Zorbas Gyros,Food,4 stars,78,504
TASUnYvk_nvTUyKtroCJSA,Prestogeorge Coffee & Tea,Food,4 stars,196,360
XmdTkxKyJd7TuDLoiic1kg,Lidias,Misc,2 stars,47,450
nBl_NeArpL08MpoghDiA_A,Ephesus Mediterranean Kitchen,Food,4 stars,51,647
J011r7mUV1QhgLJ7GkrtMw,Peppis,Food,4 stars,24,544
A38wziZJdYoijhC5S6uWCQ,Renaissance Pittsburgh Hotel,Food,4 stars,366,766
z4cguIVh7jL9tTPf5EqRcA,David L. Lawrence Convention Center,Services,5 stars,512,737
bWWrrsPWuoHuAGUCgH8Tyg,The Westin Convention Center  Pittsburgh,Food,4 stars,154,761
#NAME?,Original Oyster House,Food,4 stars,26,715
SvoJ3Y3uqDfB4iGUaWXh8Q,Pizza Parma,Food,4 stars,263,470
CoeLG9kcKiJQL3TfuAjQUg,There Ultra Lounge,Shopping&Ent,4 stars,547,548
6xEl2PDJulIp1PfWqa7-aA,Mullaneys Harp and Fiddle,Shopping&Ent,5 stars,526,748
GHfBR9yVXkLeKgobH52Jiw,Starbucks,Food,4 stars,255,318
h5zKLqoNlMozvxdkRzSiYQ,Burlington Coat Factory,Shopping&Ent,3 stars,223,480
Lm_mR5xDF91OeZw97ch41g,The Lemon Grass Cafe,Food,4 stars,58,279
aj4XHn7jZ48euP4g8ape-Q,San Remo Pizza,Food,4 stars,558,610
#NAME?,Casa Del Sole Pizza,Food,4 stars,199,234
E_-4Y9vn-u-dPgp33TLRUQ,Starbucks,Food,4 stars,48,809
3G8_qVxaTkkO5b70_H8YDA,Garfield Artworks,Shopping&Ent,3 stars,126,643
KnlNwiIELDWAR686Bk2WJg,China House,Food,4 stars,202,387
KyLEavtA-LAnDoL8p72UOw,Exercise Warehouse Gym,Shopping&Ent,3 stars,139,616
XzaJf6WzpU7RsXTXzx72Xg,Cafe Sam,Food,4 stars,74,198
OmAWp8kUqXrW0umGdZgNUg,Sound Cat Records,Shopping&Ent,2 stars,72,246
Msfys8NloDpAsWmhvC9T6A,Paddy Cake Bakery,Food,4 stars,36,99
PTS4MxQel-xzj5qWxVn3LQ,Angelos Pizzeria,Food,4 stars,581,611
HzZmhlRNLtPkMI0egh9Oig,Kraynicks Bike Shop,Misc,1 stars,36,150
IvgKdlte_JNdd17XRxkOrg,Grazianos Pizzeria,Food,4 stars,151,215
xAtaxa8D7Sv58q94OMaNCA,Dan Cercone Hairstyling,Services,3 stars,115,675
bDK_jzy3Shx7jfn8_plNoA,Pizza Italia,Food,4 stars,130,263
PhIGoo9g6GBrqgH_6yZXXQ,Peoples Indian Restaurant,Food,4 stars,525,569
uBW3PIKqc-_eyG1_vdJn1w,Pho Minh,Food,4 stars,101,122
zczKkfpjz510tZK0SnHYDQ,Cat Clinic & Hospital,Services,4 stars,206,722
DsxLIr-b6WlDn9YNsVBu_A,Groceria Italiana,Food,4 stars,371,759
JrHGyyojkdJqc8pD8I3GEA,PNC Bank,Services,2 stars,182,263
FD6OocZdFUfE2J5H0WN4fA,Armands Bar,Shopping&Ent,1 stars,61,75
JtViWM5LYyQ22uq2DYqt6A,Lifetime Automotive Center,Services,1 stars,27,61
LN3OCT1xOedbf65xKzFSNw,Taste of India,Food,4 stars,211,256
CW4Qx9vk9D1o47Qgld5PLA,Golden Razor,Services,1 stars,39,62
tQpYnf3P3Q_OQLYYJvlV-A,Nicos Recovery Room,Shopping&Ent,2 stars,211,232
KH6stvNdq_aV0HvKw8P5yA,Donatellis Italian Food Center,Food,4 stars,623,649
34TBKRXYq1JHe4kYlHW2Eg,Seven Cees,Shopping&Ent,5 stars,540,727
nUISXnW2Jo9ovnoFBIUY_Q,DAmicos,Misc,4 stars,496,541
dxCqGkhtXq-9fYEsX7Mf6Q,Trams Kitchen,Food,4 stars,214,445
_y7PECWjxr_E-hhmDVdEjw,Merantes Gifts,Shopping&Ent,2 stars,145,235
#NAME?,Ritters Diner,Food,4 stars,286,377
YTqSkgOiiI9HG3hNH7ovfg,Lombardozzis Restaurant,Food,4 stars,111,340
vgXE1I7c9ElcfYyZfQiN1Q,Tessaros,Food,4 stars,246,385
AANB0f7QapfE3WxDiqb9hA,Teabags,Shopping&Ent,3 stars,157,445
#NAME?,Pleasure Bar and Restaurant,Shopping&Ent,4 stars,361,597
DiPbxquQQHSgz123I27Drg,Courtyard Pittsburgh Shadyside,Food,4 stars,80,635
3_3yJMo2dTPeq8woOW69IA,Twisters Soft Serve Ice Cream,Food,4 stars,27,667
3zgswf_NfBJpeAoWeTkgMA,Silkys Pub,Shopping&Ent,2 stars,155,353
uOwuJJhGaiAzuaDY7-o14g,Boston Market,Services,4 stars,422,654
kel3Wb4pLYL0l2_QujLOWg,Jiffy Lube,Services,3 stars,138,489
7XXmky6YYjsvKFwho_eavg,Lot 17 ,Shopping&Ent,1 stars,65,231
o_wRqOpli9kyZGXlJtLLdA,The Bloomfield Sandwich Shop,Food,4 stars,208,558
5MChfa-jZfMo3vBpolkSbw,Alexanders Italian Bistro,Misc,5 stars,481,739
sxeuOMBRllOHXJTaUlI9kQ,Thai Cuisine,Food,4 stars,75,413
ptmsW2SSeFD2I6vspJs0lQ,The Getaway Café,Food,4 stars,152,289
r8jeeS3k_diihMDSu9IjlA,Fioris Pizzaria,Food,4 stars,154,644
3OViesv3-RkPDyvdxW16sg,Rohrich Toyota,Services,4 stars,361,560
cKtBFMESwsUWxTv6QjkTGQ,Red White & Blue Thrift Store,Misc,4 stars,299,628
cH8I7JgPXcrcutT1a3YrjQ,Its Greek To Me,Food,4 stars,376,605
DEH4worm2017xT3KHLoyAw,Kribels Bakery,Food,4 stars,345,538
FPYLsdwADbnpDrYgphI1jQ,Cvs/Pharmacy,Shopping&Ent,1 stars,24,211
dQjaHoo89bLymdMm4S5_1g,Moonlite Cafe,Misc,3 stars,411,419
gCiKiqPGAC_ZVt5bBcwnrw,Pitaland,Food,4 stars,496,681
rbg3POnoegWx0RQ0KGd0sA,Party Cake Shop,Food,4 stars,125,712
UjJMQguryo1jypomvOCZgg,Bellisarios Pizza Palace,Food,4 stars,75,183
dpRsK3JyaD3GKorVWzQUmA,Wendys,Food,4 stars,332,588
vWnwaD-kykqiEc2Q0hbYsw,McDonalds,Food,4 stars,147,708
T4D7wX6GuCYChwRmser-0A,The Tong Garden,Food,4 stars,550,727
cESul2ojJOjadz-7BKB5eg,Amels,Food,4 stars,455,783
xUf11yTcoRagwNiJcY8GAA,McDonalds,Food,4 stars,340,389
hbFCv2Rginf9zjai-lKUNg,Sesame Inn Chinese Restaurant,Food,4 stars,208,217
vs3UrHaSnzFOxmFU2UAfxQ,China Gate,Food,4 stars,90,121
uaq6yp0CBPzJvtRU8rQJrg,Alberta Modern Hair,Services,3 stars,139,735
x2y1d9-v6ReSXJasCagyNg,Bridal Beginning,Misc,4 stars,426,653
6-rJjW6ITl5o_FliiNgZRA,Il Pizzaiolo,Food,4 stars,118,304
mPlWLIA4pkHMRtlQDm6UyQ,Little Tokyo,Food,4 stars,435,692
sa3xqElJEv97MazozLeszw,Mineos Pizza House,Food,4 stars,83,296
tDGZPb1XIR5yGCL7pNwU4g,Salon Vivace,Services,5 stars,551,686
MkrQV_nyxyC1F5ut5KxDMQ,Panera Bread,Food,4 stars,61,191
KZlFb1qDi8YSZJH2A2Nn3A,Mt Lebanon Public Library,Services,2 stars,255,263
i5bPwhPg6GqXvWMdl8a_SA,Anne Gregory For the Bride,Shopping&Ent,4 stars,479,567
7FRn0CFWQmZFu8bcEqrXMw,Potomac Bakery,Food,4 stars,28,281
1RV8xKft7cvG-OjED8_RIg,Carmike Galleria 6,Shopping&Ent,2 stars,236,253
jJfTh2O3M2Q716akd9Dr9w,The Saloon of Mt. Lebanon,Shopping&Ent,4 stars,491,538
3obPG5F_6rbAu86CuiNW4g,Jernigans Tobacco Village,Shopping&Ent,3 stars,393,459
jLgIlhi_A78JG-43C8e63Q,Rolliers Hardware,Shopping&Ent,3 stars,311,400
mugOAOmylJu5p85Jz_zqOQ,The Korner Pub,Shopping&Ent,3 stars,356,356
IrI9nBmRKIGFYnnmrHeqtQ,Mt Lebanon Floral Shop,Shopping&Ent,3 stars,74,651
NaRkccIbBE3gt-3fne_bDA,Galleria,Shopping&Ent,1 stars,48,173
MAg0VhVZ-zU3Ug7dvL3tCQ,La Pomponnee,Shopping&Ent,1 stars,24,80
oItmTIocKzvXlLgJhzQ5qw,Cvs Pharmacy,Shopping&Ent,4 stars,559,616
yeOblic0w0FOlXwMhuGjwA,Restoration Hardware,Shopping&Ent,2 stars,177,181
DJKpwLp4mISNDNDpNz67tw,Uptown Coffee,Food,4 stars,312,346
7f7P9SCQgBRSMYXbsnDGDQ,Magee-Womens Hospital,Health&Fitness,1 stars,206,379
yp4Erq_kG7Zi6Bssc07Oxg,Ten Toes of Pittsburgh Inc,Shopping&Ent,5 stars,502,736
1qUYk564SajvwTtkNM6KJA,The Coffee Tree Roasters,Food,4 stars,358,698
2sNSF2ttXEQKV7gADC6-Pw,Laundry Factory,Services,3 stars,352,539
bbfdJ1dkwWNww1m_SfyDnQ,Eons Fashion Antique,Misc,3 stars,277,519
VJe-sf7dBY6GRGO6TcqzTA,Capristo Salon & Wellness Spa,Services,1 stars,91,91
9SPwF-vRgtuHxciFxv5YLA,Soba,Food,4 stars,105,255
Cy9XgM3ZG2jZ1ganvolb6Q,Umi,Food,4 stars,182,610
LHyGQnuWR2q44bsrw1ZLAg,Bagel Factory,Food,4 stars,120,339
rgmptwPbBH1wLpiBHcbIhA,Harris Grill,Shopping&Ent,4 stars,361,593
NUohh--5lVY8pu61uy9oEw,Hey Betty,Misc,3 stars,153,258
20DyG_lwW8ymzA-0dhQpsA,X Shadyside,Services,3 stars,118,666
uXuiI-Y998JChGn-ebcSdw,Shadyside Inn All Suites Hotel,Food,4 stars,142,658
i_nkxbd7feg44QkdbG05UA,The Elbow Room,Food,4 stars,548,610
eDWRhZxP_hUrgLgVZXlcuw,Footers Dry Cleaners & Tailors,Services,1 stars,43,74
17Zp0inFGLaQsxMBapdh4Q,Dean of Shadyside Salon,Services,2 stars,206,233
vSZDiKiF8vf9zt_BcDL7GQ,William Penn Tavern,Shopping&Ent,2 stars,89,270
DkX3YoxhH4uADsgVgQThew,Cappys Cafe,Shopping&Ent,1 stars,38,226
yWVY1Bq19lDxu3BP7_96EQ,Prantls Bakery,Food,4 stars,203,396
yYyWwqPiLJO7eWRt0g_PBg,Jitters Cafe,Food,4 stars,105,466
sQWSHCIH_HUT4HUXaxDaBA,Brueggers Bagels,Food,4 stars,421,664
3UL1To_gn_eOY5iFH5oBxA,Tennis Village,Misc,3 stars,176,391
Ig74RHJuf1DbDmJNWQ-HpQ,Toadflax Inc,Shopping&Ent,2 stars,145,443
jwxhi--674LLCnvqJL7SRQ,Kards Unlimited,Shopping&Ent,1 stars,65,119
rUQfZOengMpXFkLvJrNJ3g,The Inn on Negley,Food,4 stars,193,507
GRrvJchtxskNDsGYUPPzzg,Tokyo Japanese Food Store,Food,4 stars,420,564
UnxC_75OQ3hS4bB_onepOw,Shadyside Saloon,Shopping&Ent,2 stars,61,315
ZLO5b4ZOJsBNHF0Bp1iXZQ,UPMC Dermatology - Shadyside,Health&Fitness,1 stars,40,736
Tfysaq2SdZAc5_TyPpuyLA,Giant Eagle Market District,Food,4 stars,109,265
S0Sx_pYkZbneeQzxLm9MnA,Dudsn Suds,Services,1 stars,48,51
bcJ005JZRd4tkNb7i6oynA,Shadyside Variety Store,Shopping&Ent,4 stars,331,669
4q2nThFVuU3BZoEMkYQ1yg,Banana Republic,Shopping&Ent,4 stars,511,567
Oq5MyNxNi-xuXdPOWR9O_g,Docs Place,Shopping&Ent,1 stars,83,141
Lgyc-00L5pAELhjwUjAz-w,Rite Aid,Food,4 stars,377,564
#NAME?,Journeys of Life,Shopping&Ent,3 stars,81,649
_iZjif9s-jF_Oju_1fhVog,Henne Jewelers,Shopping&Ent,3 stars,296,313
xgK6AAhJ-cYBUCSaLzgTuw,Girasole Restaurant,Misc,3 stars,35,361
Z-BI5HJmC2HcpiVuXwVM3A,La Feria,Misc,3 stars,284,542
R27IDAXpEPNGqCQ4uztrPQ,Rockys Tailor Shop,Services,3 stars,336,437
rYdzYIpVH_75GlHaj_ZfEg,A&A Mailing Services Plus,Services,3 stars,124,485
VJG4T5gCHqav9Y96upKgUw,Paul Michael Design,Services,3 stars,239,605
TIPebazlAGJsp8zAwhNkcw,Le Mardi Gras,Shopping&Ent,4 stars,223,755
TxKmAsKQjND5vbhBdUSyIA,P&Gs Pamelas Diner,Food,4 stars,124,156
cmGR1HS9ms233roSllcglw,Crepes Parisiennes,Food,4 stars,248,257
n1dklY6GFnpVLKwQE6kxGw,Gap,Shopping&Ent,3 stars,205,571
g_XU88LhAeONO46eA_i4Fg,Randall S W Toyes and Giftes,Shopping&Ent,1 stars,30,103
mXHBxHrAJPnPWnm_OKuZTQ,Wendys,Food,4 stars,150,289
Q9BXMPu2HnRDMq9X_2rHrQ,China Palace,Food,4 stars,275,460
MW0EsqEBHmasU0vHYhRYcw,Victorias Secret Stores,Shopping&Ent,2 stars,260,312
5nEnDOd9zKYa_J5SO56-LA,Salon Cercone,Services,3 stars,248,607
jeS38QWMVkA6S-4lMi1Frg,Walnut Grill,Food,4 stars,171,191
QlHQzegL2Ew3z5YgK0ZeOw,Williams-Sonoma,Food,4 stars,263,649
a8iKaMFikYzoARDkrxnybA,Mr Magic Car Wash,Services,2 stars,173,198
q5g_zeAdwsZQp0p9GPnTJw,Nicks Pizza,Food,4 stars,349,416
FSm1Vy5jtDwsLSJxuNCOPw,McGinnis John Special Food Store,Food,4 stars,124,648
T98g104RdMIWJSPjEGMBug,Rubys Cleaners,Services,4 stars,406,648
jc23sKVXBHM8WNLeDE3Eug,Grahams Bakery,Food,4 stars,58,440
1wgd9o7LQAWfb7E6Vw_wOQ,Ice Castle,Shopping&Ent,2 stars,97,478
bg1e__l7Jh3oDhasW5KFvw,Burger King,Food,4 stars,319,390
L7KHl7v7g3gDxUEpAt9z-g,Royal Place Restaurant,Food,4 stars,129,795
Sr98G9lk8nWMGOoxO_fUQA,Signature Desserts,Food,4 stars,140,240
7QBJDNVH6VPAStSvOM_lZA,Silver Palace Chinese Restaurant,Food,4 stars,419,523
Ln34kwDUNZPLhVhUqauLWQ,Calabrias,Food,4 stars,186,270
G35Hz7qpBKqrOiDevcfh7A,Cibrone M & Sons Bakery,Food,4 stars,251,350
ucgQhC2-OzxSa1yX1I095g,Chapons Greenhouse & Supply,Shopping&Ent,3 stars,257,475
hxWwXE1mqNuSghYBr5bLWg,Dannys Pizza,Food,4 stars,389,465
PfAjfYv2AA50NxwhLrJG8A,Princess Bowling Lanes,Shopping&Ent,2 stars,148,314
WrP8KeKTlWcjqQPj2DJKGQ,Thee Olde Place Inn,Food,4 stars,98,687
jrW-kJr9G8_CQK-o-QxH6A,Marshalls,Shopping&Ent,1 stars,43,82
1QhIsblyEViEWc53FmxH_Q,Wendys,Food,4 stars,375,471
AK8T92URfkOUoTAVd7l2EA,Giant Eagle Market District,Food,4 stars,205,508
XxWRdwYhYqBeUelix0qSFg,Barnes & Noble Booksellers,Misc,3 stars,61,508
#NAME?,Uncle Sams Submarines,Food,4 stars,36,103
dwz55gqPZwSBD74yFFb27g,Tai Pei,Food,4 stars,588,588
D8WUuQ1cKKY9oWop9QhQGA,Petco,Services,4 stars,516,640
nBklbtxxRT1kBFW_0XUFxQ,VCA Fox Chapel Animal Hospital,Services,5 stars,618,743
jt5lOq4Ab33j4LdfjrK42Q,Baskin-Robbns 31 Flavors,Food,4 stars,357,698
nO4RO__VwwSN4gehjGdRDQ,Pier 1 Imports,Shopping&Ent,3 stars,304,341
H27egCbna1FH8X8HFpLD_A,Mr Tire Auto Service Centers,Shopping&Ent,1 stars,34,55
I2qqSBe5sWwE9pkC6PgmqA,Coffee Tree Roasters,Food,4 stars,224,635
rEpubmz577MOhpDmWPH1uw,Thai Place Restaurant,Food,4 stars,115,686
CnsdO-1gBlFaA7s-OexmyA,N Stuff Music,Services,4 stars,216,733
ysb8Ew0j3mta6c0xUxBM5g,Moondogs Pub,Shopping&Ent,2 stars,262,300
Fxwvp0igvTu6ZI4w-eNkwg,Allegheny Smokeworks,Shopping&Ent,2 stars,143,297
ufyh6h4GsR-RYY2lC_Iz7w,Starlite Lounge,Shopping&Ent,3 stars,356,432
mKJkfihv5r68qn6Pkpk07g,Supercuts,Services,4 stars,421,654
9VtaTbTKVK9sQVy4j2RO-w,Bobs Garage,Shopping&Ent,3 stars,110,656
PFAOxw4Gl8gm7PGWvohCWg,Applebees,Shopping&Ent,3 stars,349,443
U12GISjtUQ7j9KMJ0nfnDQ,Radisson Hotel Pittsburgh Green Tree,Food,4 stars,329,440
5z1TluGqhwVYrN7ZZPDW6g,South Hills Brewing Supply,Shopping&Ent,1 stars,28,49
xO09rJXkqonSRzUzcwjoFQ,Duquesne University,Misc,3 stars,264,384
xXxJ7b_WUy0LBLIEM7614w,Stowe Family YMCA,Shopping&Ent,2 stars,91,218
xkrhaKM1YtiLEcorBI5zcQ,Demetrios Restaurant,Misc,3 stars,257,452
qm6yyQUe8Ln29NzDfWqxVA,Cherubs Craft and Coffee Shop,Food,4 stars,235,550
EZrCQtZxiEo1kkAYt2EQqw,Wendys,Food,4 stars,140,663
HPcrrz8uipPQyK-5zd6w9Q,Pizza Hut,Food,4 stars,443,650
sPvUuYAF2a1LnYaw8iCm9A,Bojangles Restaurant,Food,4 stars,173,380
cbLaFQJOfzDy_TxMkPee9Q,Whites Restaurant,Food,4 stars,128,193
P_Ks4SYvo_m4pHlPE8rOUQ,Bi-Lo,Food,4 stars,28,217
W-2Tuk4uWYm5BsdlWju8wg,The Captains Cap,Food,4 stars,560,651
Gz2bNUss7Y_dyy_lRtVGEw,Catawba Fountain & Grill,Food,4 stars,74,663
c-Pa13Lq1eB0VwLVoyJ7lg,Sub Corral Sandwich Shop,Food,4 stars,343,608
qTEO4gcno1KvKNduCfbNQQ,Textile Lanes,Shopping&Ent,4 stars,360,765
braCb_hHbrQ3BR0xG3yz6g,Belmont Post Office,Services,3 stars,166,617
vtJAnB4gBgTJKv3mOnOF_w,Taco Bell,Food,4 stars,167,479
qJTHaHFKQIKXKX3I17Nw9w,McDonalds,Food,4 stars,527,541
X52stQurJ042wHifv9ZwRA,Shooters Express Gun Shop,Shopping&Ent,4 stars,382,753
JkF2CPy63ivoK1FUqprQ7w,New China,Food,4 stars,56,108
Qwfe2wL_lB7ZRvk13a9Zug,Walgreens,Shopping&Ent,2 stars,153,275
OkV0BMQxRRYJ5t5sbeU93A,Belmont Food & Beverage,Misc,3 stars,135,725
bO-c5esKLiVXgMCVTX6QZA,New Modern Nails,Services,1 stars,64,124
sJtGRBWYUj013nkFA4Hrdg,Tonys Pizza,Food,4 stars,213,702
_2uA9B6jgtrQFaY0FIEwhQ,Huntersville Family Fitness & Aquatics,Shopping&Ent,4 stars,411,707
09wyHe0c2h2O2EvHOyhVcQ,Latta Equestrian Center,Shopping&Ent,2 stars,46,324
uOBZaacwzRWwdWPDuns2aQ,Latta Plantation Park,Shopping&Ent,1 stars,37,106
tIdp3z6FcVfYfpnj_No7dA,Historic Latta Plantation,Misc,3 stars,294,321
sFbAWz8Y8o1h1G3KcNHjCA,Wallace Farm,Misc,3 stars,242,799
maR-e-UJ1Wox1wtzkX3Y7Q,Amazing Maize Maze,Shopping&Ent,2 stars,75,511
9suOKiqdG9WXJsf6hI9z_g,Carolina Raptor Center,Shopping&Ent,1 stars,35,64
KNh_W0eOkpyrVRaIkH-gGQ,Carolina Veterinary Specialists,Services,1 stars,86,138
qYuSoVBS_1i_btLzFefDeg,New York Pizza Express,Food,4 stars,173,651
5vLVIomtminS_q8itJquEQ,Burger King,Food,4 stars,182,349
MrEABR3VfV0jDm_6oOfvXQ,Tullock Automotive,Services,2 stars,130,363
CnuxQ4_7j9MKyQiO5YWsFA,McDonalds,Food,4 stars,431,444
H-BR4k_nutoxd78HdQ9xRA,Kings Greenhouse,Shopping&Ent,1 stars,50,109
HlvPa_iypwt5RwUHl-Dz3g,Panda Chinese Restaurant,Food,4 stars,452,805
P9CrDriQlXgGqmOpUjLrOw,Hunter Farm,Food,4 stars,423,428
ZOQAQe2n3lAihLLsTmS1aQ,Holiday Inn Express & Suites Charlotte Arpt-Belmont,Food,4 stars,120,635
2VuPoaFPktvtAqTX_Fzc-A,El Valle Mexican Restaurant,Food,4 stars,454,722
jyF0rwmQEIdDWVtP5vlf3w,The Brightstar Grill,Food,4 stars,47,110
Z2ks3quiwbkMDY1sVDW9OQ,McDonalds,Food,4 stars,30,66
mAdtkJLHIVjbDnZlc5aQYg,Sheraton Charlotte Airport Hotel,Food,4 stars,43,217
iUTjkl0PGu5PVCPqKaLc_g,Belk,Shopping&Ent,1 stars,49,240
lX3XYcMWoRlHjrmkoGNefQ,TLC Wings & Grill,Food,4 stars,115,315
ji0VxQpFQvzzYMy9fY5fvw,Sarku Japan,Misc,3 stars,147,156
friprEn-aT_WmhmIF3pGmg,Firehouse Subs,Food,4 stars,179,460
nOkZzMBNNGRRFMD1iwPLfw,Ethan Allen,Shopping&Ent,1 stars,50,77
67od4r5JHk-zeqX4rKzVVw,Hot Topic,Shopping&Ent,2 stars,69,371
efOhcTb4a8W0owxujAFp2A,At Home,Shopping&Ent,2 stars,148,305
ljk9LMGlc8ItupjrSKBoRg,Comfort Suites,Food,4 stars,492,544
FnmlFsoEp4HJyqidZRQ_-g,The Childrens Place,Shopping&Ent,4 stars,354,637
yzdBzVJ5nMflHwTH0MJzOA,Dicks Sporting Goods,Misc,3 stars,121,447
fqFWad8GW178xzzC4A4ZEA,Bassett,Shopping&Ent,3 stars,186,683
2_0P2AmSSFtPgddio0MgYA,Waldhorn Restaurant,Food,4 stars,108,128
3pXGiCB0Db8ALF5-kLXrmA,BJs Wholesale Club,Shopping&Ent,2 stars,119,184
VUjsoKN5kv5TNcNDbRo-ZQ,Starbucks,Food,4 stars,458,524
BO0zz8gort7o-6KuecIv3Q,Red Lobster,Food,4 stars,72,437
YzK-OxLEvxF7_8O4BElhUg,Toys R Us,Shopping&Ent,3 stars,185,532
_Bz6YWNI5bi0gqQI4GLvqQ,Jasons Deli,Food,4 stars,117,362
zKGGHa7AXr4EnPvBAaum5A,Sears Auto Center,Shopping&Ent,2 stars,118,182
oU38GVk3Kmw7_LOVLSqqwA,Carolinas Medical Center-Pineville,Health&Fitness,1 stars,120,728
ZCGUnRUyD8RcOqqd1bbd4A,Spencer Gifts,Shopping&Ent,1 stars,57,66
AJyJOJKVDWrcIvgAX83eAA,The Home Depot,Shopping&Ent,2 stars,59,293
SmxYzoYDxMRMahF-PO7gHg,Davids Bridal,Misc,3 stars,180,247
5BCW9vDG1YRFqb55XfaNow,LensCrafters,Health&Fitness,1 stars,26,101
DLvH3Ck9R8fO_I89maDNIA,Captain Ds,Misc,3 stars,268,345
LokdfAyRsvzyoL_FG8A32Q,Mattress Firm Carolina Place,Shopping&Ent,2 stars,227,305
SVKC_-gIQFkHElZ6bFsE6g,Buca di Beppo Italian Restaurant,Misc,3 stars,339,650
_yZbIA76UR0cIgoq0jM5zQ,Bi-Lo,Food,4 stars,265,354
b5pTNThgyflxz7K_v1mP_A,Oasis Pools Plus Outdoor Living Showplace,Misc,3 stars,200,780
3RUAaZUyAf496YVID7bi1w,Kmart,Shopping&Ent,3 stars,315,502
l2ynPEBj9S_yN9gjg32tBA,Taco Bell,Food,4 stars,167,227
IN802r0RXjETAuQh6jS4JQ,Haverty Furniture,Shopping&Ent,1 stars,124,168
AUDuCSWYzzRP3H2w7TxtuQ,LongHorn Steakhouse,Food,4 stars,103,145
y3NuPrPrv9OJi7L0RugtXg,Petsmart,Services,3 stars,34,782
rhmNETrxnZUcCOq--0iWaw,JCPenney,Shopping&Ent,2 stars,56,510
NRS-Snzp3Izblw2OmmlsuQ,Best Buy,Shopping&Ent,1 stars,28,128
Gw5POFxBRoJxN_ZYhk6lgQ,Brueggers Bagels,Food,4 stars,167,558
vfCG9DdqkK1rvqw2gT3sLQ,Le Fi Nail & Spa,Services,2 stars,140,365
CyZ9PCtYv1hKeyTtWx__aw,Carolina Place,Shopping&Ent,1 stars,39,84
DE_11y6_vCmPBlbeYskh-Q,Applebees,Shopping&Ent,3 stars,328,401
H0S3kzLoL41WUjYe7mnVgw,Dillards,Shopping&Ent,4 stars,363,692
fqoXYrXSCbv0WwhtZPHA9g,Zales Jewelers,Shopping&Ent,3 stars,293,347
h9PB44171nY0EYL7ugbQrg,Helzberg Diamonds,Shopping&Ent,4 stars,384,798
4WsTFTH8GgnyFHwrH9nHzA,Olive Garden Italian Restaurant,Shopping&Ent,2 stars,101,452
QMZe84KFyZy0IlCBb1v91A,Tony Romas,Food,4 stars,147,459
VsoLWxAIwAsz08Mc2bkyWA,Office Depot,Services,4 stars,171,750
7Qyk427oNM9X_CrgQ1xMCw,CarMax,Services,2 stars,63,397
n3jucIUCSjIXrKU-ykIb0w,Treadquarters Discount Tire,Shopping&Ent,1 stars,68,115
PVooCeYIrp9E2rtrL4R98g,Kopper Kettle Restaurant,Food,4 stars,90,141
WqPjIMFcT9RTMUumaCvGsw,Corner Cafe & Catering,Food,4 stars,132,136
EBuOgJoDgaYCXbqugPTj6w,Best Friends Pet Care,Services,1 stars,63,82
UlY2l61fqYgOa1dvogNCRw,Jareds Galleria of Jewelry,Shopping&Ent,2 stars,87,213
yJUsWEt4HQS0GSLd1YqsmA,Auntie Annes,Food,4 stars,109,358
VTu63fFRaKQV_BgoU8rquw,Precision Tune Auto Care,Services,2 stars,153,158
_FEHNBg9a3cD8_pftIKOmg,Hampton Inn & Suites Carolina Place,Food,4 stars,38,114
D6sriF-ak-e5D_MTsPc3wg,Arbys,Food,4 stars,80,777
